Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
24-02-2010,512332,BIRLACAP,SREEVEE SECURITIES PVT LTD,P,1000000,3.58
24-02-2010,512332,BIRLACAP,GODAVARI CORPORATION PRIVATE LIMITED,S,1000000,3.58
24-02-2010,512332,BIRLACAP,GODAVARI CORPORATION PRIVATE LIMITED,S,900000,3.7
24-02-2010,512332,BIRLACAP,SREEVEE SECURITIES PVT LTD,P,900000,3.7
24-02-2010,505720,HERCULES,BAJAJ AUTO HOLDINGS LIMITED,P,325000,221
24-02-2010,505720,HERCULES,RAHULKUMAR BAJAJ,S,325000,221
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,250000,1730
24-02-2010,532977,BAJAJ-AUTO,ANANT TRUST,S,250000,1730
24-02-2010,532977,BAJAJ-AUTO,SHEKHARKUMAR BAJAJ,S,200000,1715
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,200000,1715
24-02-2010,532977,BAJAJ-AUTO,KIRAN BAJAJ,S,180000,1720
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,180000,1720
24-02-2010,532977,BAJAJ-AUTO,GEETIKA BAJAJ,S,176500,1725
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,176500,1725
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,110000,1725
24-02-2010,532977,BAJAJ-AUTO,ANANT BAJAJ,S,110000,1725
24-02-2010,532977,BAJAJ-AUTO,SHEKHARKUMAR BAJAJ HUF,S,70000,1715
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,70000,1715
24-02-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,61000,1725
24-02-2010,532977,BAJAJ-AUTO,RUPARANI BAJAJ,S,61000,1725
25-02-2010,532978,BAJAJFINSV,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,370000,337
25-02-2010,532978,BAJAJFINSV,RAJIV NAYAN BAJAJ,S,370000,337
25-02-2010,532447,DUPHARPH,UNITED SHIPPERS LTD,P,43000,2868
25-02-2010,532447,DUPHARPH,PAREKH INTERATED SERVICES PVT LTD,S,43000,2868
02-03-2010,532691,TULIP,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,P,567721,936.55
02-03-2010,532691,TULIP,SWISS FINANCE CORPORATION (MAURITIUS) LTD,S,567721,936.55
03-03-2010,509567,GOACARBON,ESMERALDA INVESTMENTS PVT LTD,P,565220,108
03-03-2010,509567,GOACARBON,DEMPO BROTHERS PVT LTD,S,565220,108
04-03-2010,500400,TATAPOWER,TATA SONS LIMITED,P,2250000,1334.55
04-03-2010,500400,TATAPOWER,TATA STEEL LTD,S,2250000,1334.55
05-03-2010,500570,TATAMOTORS,TATA SONS LIMITED,P,3690000,811.65
05-03-2010,500570,TATAMOTORS,TATA STEEL LIMITED,S,3690000,811.65
09-03-2010,590005,VEEDOL,VICTORY RETAIL MARKETING PVT LTD,S,20000,5028.6
09-03-2010,590005,VEEDOL,STANDARD GREASES AND SPECIALITIES PVT LTD,P,20000,5028.6
16-03-2010,531807,INGVYSYABK,DHRUVI SECURITIES PRIVATE LIMITED,P,200000,280
16-03-2010,531807,INGVYSYABK,GMR AIRPORTS HOLDING PRIVATE LTD,S,200000,280
16-03-2010,531807,INGVYSYABK,GMR AIRPORTS HOLDING PRIVATE LTD,S,184910,277.5
16-03-2010,531807,INGVYSYABK,DHRUVI SECURITIES PRIVATE LIMITED,P,184910,277.5
17-03-2010,532342,COMMEXTECH,IT PEOPLE PRIVATE LIMITED,P,5100000,4.75
17-03-2010,532342,COMMEXTECH,ICG Q LTD,S,5100000,4.75
17-03-2010,532553,WELENT,NEELAKSHI TIKOO,P,1385000,129.5
17-03-2010,532553,WELENT,AMIT ASHOK KHURANA,S,1385000,129.5
17-03-2010,532553,WELENT,ASHOK MADHAVDAS KHURANA,S,1225000,129.5
17-03-2010,532553,WELENT,NEELAKSHI TIKOO,P,1225000,129.5
17-03-2010,532553,WELENT,NEELAKSHI TIKOO,P,765000,129.5
17-03-2010,532553,WELENT,MANJU ASHOK KHURANA,S,765000,129.5
18-03-2010,500031,BAJAJELEC,SHEKHAR BAJAJ,P,2000000,216
18-03-2010,500031,BAJAJELEC,RAHULKUMAR BAJAJ,S,2000000,216
18-03-2010,500031,BAJAJELEC,KIRAN BAJAJ,P,1000000,215
18-03-2010,500031,BAJAJELEC,RAHULKUMAR BAJAJ,S,1000000,215
18-03-2010,500031,BAJAJELEC,MADHUR BAJAJ,S,760000,208
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,760000,208
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,742000,208
18-03-2010,500031,BAJAJELEC,SANJIVNAYAN BAJAJ,S,742000,208
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,700000,212
18-03-2010,500031,BAJAJELEC,NIRAJ BAJAJ,S,700000,212
18-03-2010,500031,BAJAJELEC,NIRAJ BAJAJ HUF,S,605000,212
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,605000,212
18-03-2010,500031,BAJAJELEC,ANANT BAJAJ,P,600000,216
18-03-2010,500031,BAJAJELEC,RAHULKUMAR BAJAJ HUF,S,600000,216
18-03-2010,500031,BAJAJELEC,KUMUD BAJAJ,S,520000,209
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,520000,209
18-03-2010,505720,HERCULES,SHEKHAR BAJAJ,P,370000,219
18-03-2010,505720,HERCULES,RAHULKUMAR BAJAJ,S,370000,219
18-03-2010,500031,BAJAJELEC,RAHULKUMAR BAJAJ HUF,S,342000,208
18-03-2010,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,342000,208
18-03-2010,501455,GREAVESCOT,BHARAT STARCH PRODUCTS LTD.,S,200000,284
18-03-2010,501455,GREAVESCOT,DBH INTERNATIONAL P. LTD.,P,200000,284
18-03-2010,532977,BAJAJ-AUTO,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,53000,1815
18-03-2010,532977,BAJAJ-AUTO,SHEKHAR BAJAJ,S,53000,1815
19-03-2010,500033,FORCEMOT,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,204682,355
19-03-2010,500033,FORCEMOT,ANANT TRADING COMPANY,S,204682,355
19-03-2010,500033,FORCEMOT,RISHAB TRADING COMPANY,S,200318,346.5
19-03-2010,500033,FORCEMOT,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,200318,346.5
22-03-2010,500139,FEDDERELEC,LLOYD SALES PRIVATE LIMITED,P,610565,83.15
22-03-2010,500139,FEDDERELEC,PERFECT RADIATORS AND OIL COOLERS PVT LTD,S,610565,83.15
22-03-2010,526015,KEMROCK,KALPESH MAHENDRABHAI PATEL,P,467500,452
22-03-2010,526015,KEMROCK,VINODCHANDRA S PATEL-NRI,S,467500,452
25-03-2010,500254,UTTAMVALUE,BAIJNATH MANIRAM,S,4600000,14.4
25-03-2010,500254,UTTAMVALUE,PNV ENTERPRISES PVT LTD,P,4600000,14.4
25-03-2010,533108,BTTL,SHASHI AGARWAL,P,1756378,6.96
25-03-2010,533108,BTTL,PURVI VANIJYA NIYOJAN LTD,S,1756378,6.96
25-03-2010,533108,BTTL,SHUCHI AGARWAL,P,1712685,6.96
25-03-2010,533108,BTTL,NIVEDAN VANIJYA NIYOJAN LIMITED,S,1712685,6.96
25-03-2010,532669,SOLANA,PNV ENTERPRISES PVT LTD,P,1200000,22.6
25-03-2010,532669,SOLANA,M P RECYCLING CO PVT LTD,S,1200000,22.6
25-03-2010,533108,BTTL,INVESTORS INDIA LIMITED,S,881198,6.96
25-03-2010,533108,BTTL,SHASHI AGARWAL,P,881198,6.96
26-03-2010,500034,BAJFINANCE,BAJAJ FINSERV LIMITED,P,455600,305
26-03-2010,500034,BAJFINANCE,JAMNALAL SONS & CO.,S,455600,305
30-03-2010,500254,UTTAMVALUE,BAIJNATH MANIRAM,S,2000000,14.5
30-03-2010,500254,UTTAMVALUE,PNV ENTERPRISES PVT LTD,P,2000000,14.5
30-03-2010,532951,GSS,RAMESH VENKATA BABU YERRAMSETTI,S,250000,298
30-03-2010,532951,GSS,BHARGAV  MAREPALLY,P,250000,298
31-03-2010,507458,UBHOLDINGS,FIRSTART INC,S,255000,269.45
31-03-2010,507458,UBHOLDINGS,VJM MEDIA PRIVATE LIMITED,P,255000,269.45
01-04-2010,532921,ADANIPORTS,LIFE INSURANCE CORPORATION OF INDIA,P,100000,739
01-04-2010,532921,ADANIPORTS,LIFE INSURANCE CORPORATION OF INDIA,P,100000,739
01-04-2010,532921,ADANIPORTS,ADVANCE TRADEX,S,100000,739
01-04-2010,532921,ADANIPORTS,ADVANCE TRADEX,S,100000,739
07-04-2010,522163,DIACABS,DIAMOND PROJECTS LIMITED,S,600000,160
07-04-2010,522163,DIACABS,CLEARWATER CAPITAL PARTNERS SINGAPORE FUND III PRIVATE LIMIT,P,600000,160
16-04-2010,532447,DUPHARPH,BHAVOOK  TRIPATHI,S,397244,3054.2
16-04-2010,532447,DUPHARPH,SANTOSH  TRIPATHI,P,397244,3054.2
23-04-2010,532721,VISASTEEL,VISA MINMETAL AG,S,15000000,42.5
23-04-2010,532721,VISASTEEL,VISA INFRASTRUCTURE LIMITED,P,15000000,42.5
23-04-2010,513361,ISWL,LOTUS GLOBAL INVESTMENTS LIMITED,S,8400000,5.46
23-04-2010,513361,ISWL,CRESTA FUND LTD,P,8400000,5.46
23-04-2010,514348,WINSOME,SATYAM COMBINES PVT LTD,S,1000000,1.57
23-04-2010,514348,WINSOME,SHRIVATS TRADING PRIVATE LTD,P,1000000,1.57
23-04-2010,514348,WINSOME,SHRIVATS TRADING PRIVATE LTD,P,500000,1.55
23-04-2010,514348,WINSOME,SHRIVATS TRADING PRIVATE LTD,P,500000,1.57
23-04-2010,514348,WINSOME,SATYAM COMBINES PVT LTD,S,500000,1.57
23-04-2010,514348,WINSOME,SATYAM COMBINES PVT LTD,S,500000,1.55
27-04-2010,532721,VISASTEEL,VISA MINMETAL AG,S,14500000,44.55
27-04-2010,532721,VISASTEEL,VISA INFRASTRUCTURE LIMITED,P,14500000,44.55
29-04-2010,532721,VISASTEEL,VISA MINMETAL AG,S,15000000,43.25
29-04-2010,532721,VISASTEEL,VISA INFRASTRUCTURE LIMITED,P,15000000,43.25
29-04-2010,514348,WINSOME,SATYAM COMBINES PVT LTD,S,1000000,1.85
29-04-2010,514348,WINSOME,SHRIVATS TRADING PRIVATE LTD,P,1000000,1.85
30-04-2010,532721,VISASTEEL,VISA MINMETAL AG,S,11712167,43.75
30-04-2010,532721,VISASTEEL,VISA INFRASTRUCTURE LIMITED,P,11712167,43.75
03-05-2010,511716,INVIGO,ESCORTS FINANCE INVESTMENTS AND LEASING PRIVATE LIMITED,S,1000000,6.95
03-05-2010,511716,INVIGO,ESCOTRAC FINANCE & INVESTMENT PVT. LTD.,P,1000000,6.95
11-05-2010,533108,BTTL,LNJ FINANCIAL SERVICES LIMITED,S,3157495,9.18
11-05-2010,533108,BTTL,SHANTANU AGARWAL,P,3157495,9.18
18-05-2010,511716,INVIGO,ESCORTS FINANCE INVESTMENTS AND LEASING PRIVATE LIMITED,S,1000000,7.94
18-05-2010,511716,INVIGO,ESCOTRAC FINANCE & INVESTMENT PVT. LTD.,P,1000000,7.94
28-05-2010,532282,CASTEXTECH,AMTEK AUTO LIMITED,P,8925000,64
28-05-2010,532282,CASTEXTECH,AMTEK TELEFILMS LIMITED,S,8925000,64
28-05-2010,532282,CASTEXTECH,AMTEK TECHNOLOGIES AND SOLUTIONS LIMITED,S,8767400,64
28-05-2010,532282,CASTEXTECH,AMTEK AUTO LIMITED,P,8767400,64
28-05-2010,532282,CASTEXTECH,BAWA PHARMACEUTICALS (P) LTD,S,7886310,67.5
28-05-2010,532282,CASTEXTECH,AMTEK AUTO LIMITED,P,7886310,67.5
28-05-2010,532282,CASTEXTECH,AMTEK PHARMACEUTICALS LIMITED,S,7532000,64
28-05-2010,532282,CASTEXTECH,AMTEK AUTO LIMITED,P,7532000,64
09-06-2010,500440,HINDALCO,ABN AMRO BANK NV,P,536375,134
09-06-2010,500440,HINDALCO,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,536375,134
09-06-2010,500875,ITC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,528185,279
09-06-2010,500875,ITC,ABN AMRO BANK NV,P,528185,279
09-06-2010,532532,JPASSOCIAT,ABN AMRO BANK NV,P,465255,121
09-06-2010,532532,JPASSOCIAT,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,465255,121
09-06-2010,532555,NTPC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,438445,200
09-06-2010,532555,NTPC,ABN AMRO BANK NV,P,438445,200
09-06-2010,500696,HINDUNILVR,ABN AMRO BANK NV,P,376200,250
09-06-2010,500696,HINDUNILVR,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,376200,250
09-06-2010,532659,IDFC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,375795,163.5
09-06-2010,532659,IDFC,ABN AMRO BANK NV,P,375795,163.5
09-06-2010,500325,RELIANCE,ABN AMRO BANK NV,P,309000,1008
09-06-2010,500325,RELIANCE,CITIGROUP GLOBAL MARKETS MAURITIUS PVT.LTD. DR CONV. A/C,S,309000,1008
09-06-2010,532540,TCS,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,228515,755
09-06-2010,532540,TCS,ABN AMRO BANK NV,P,228515,755
09-06-2010,532155,GAIL,ABN AMRO BANK NV,P,180460,451
09-06-2010,532155,GAIL,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,180460,451
09-06-2010,532286,JINDALSTEL,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,179550,618
09-06-2010,532286,JINDALSTEL,ABN AMRO BANK NV,P,179550,618
09-06-2010,500900,STERLITEIND,ABN AMRO BANK NV,P,162540,617
09-06-2010,500900,STERLITEIND,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,162540,617
09-06-2010,532174,ICICIBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,153610,825
09-06-2010,532174,ICICIBANK,ABN AMRO BANK NV,P,153610,825
09-06-2010,507685,WIPRO,ABN AMRO BANK NV,P,140350,646
09-06-2010,507685,WIPRO,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,140350,646
09-06-2010,500470,TATASTEEL,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,139615,456
09-06-2010,500470,TATASTEEL,ABN AMRO BANK NV,P,139615,456
09-06-2010,500520,M&M,ABN AMRO BANK NV,P,119330,579
09-06-2010,500520,M&M,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,119330,579
09-06-2010,500510,LT,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,98105,1633
09-06-2010,500510,LT,ABN AMRO BANK NV,P,98105,1633
09-06-2010,500312,ONGC,ABN AMRO BANK NV,P,93170,1187
09-06-2010,500312,ONGC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,93170,1187
09-06-2010,500180,HDFCBANK,ABN AMRO BANK NV,P,57700,1864
09-06-2010,500180,HDFCBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,57700,1864
09-06-2010,500103,BHEL,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,56805,2281
09-06-2010,500103,BHEL,ABN AMRO BANK NV,P,56805,2281
09-06-2010,500112,SBIN,ABN AMRO BANK NV,P,22000,2290
09-06-2010,500112,SBIN,CITIGROUP GLOBAL MARKETS MAURITIUS PVT. LTD DR CONV. A/C,S,22000,2290
09-06-2010,500010,HDFC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,21000,2700
09-06-2010,500010,HDFC,ABN AMRO BANK NV,P,21000,2700
09-06-2010,500209,INFY,ABN AMRO BANK NV,P,20800,2650
09-06-2010,500209,INFY,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,20800,2650
10-06-2010,531739,GENNEX,HARVINDER KAUR KAPOOR,S,1311000,1.7
10-06-2010,531739,GENNEX,BASICS SOFTSOLUTIONS PRIVATE LIMITED,P,1311000,1.7
11-06-2010,500325,RELIANCE,THE ROYAL BANK OF SCOTLAND N.V.,P,319150,1029
11-06-2010,500325,RELIANCE,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,319150,1029
11-06-2010,532174,ICICIBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,217420,838
11-06-2010,532174,ICICIBANK,THE ROYAL BANK OF SCOTLAND N.V.,P,217420,838
11-06-2010,500209,INFY,THE ROYAL BANK OF SCOTLAND N.V.,P,92258,2672
11-06-2010,500209,INFY,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,92258,2672
11-06-2010,500570,TATAMOTORS,THE ROYAL BANK OF SCOTLAND N.V.,P,73307,767
11-06-2010,500570,TATAMOTORS,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,73307,767
11-06-2010,500180,HDFCBANK,THE ROYAL BANK OF SCOTLAND N.V.,P,68605,1940
11-06-2010,500180,HDFCBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,68605,1940
11-06-2010,532215,AXISBANK,THE ROYAL BANK OF SCOTLAND N.V.,P,55319,1259
11-06-2010,532215,AXISBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,55319,1259
11-06-2010,500010,HDFC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE  LIMITED,S,28574,2790
11-06-2010,500010,HDFC,THE ROYAL BANK OF SCOTLAND N.V.,P,28574,2790
15-06-2010,512369,ENNORE,HALDIA COKE AND CHEMICALS LIMITED,P,3250000,89.3
15-06-2010,512369,ENNORE,SHRIRAM EPC LIMITED,S,3250000,89.3
15-06-2010,512369,ENNORE,SHRIRAM AUTO FINANCE,S,2267000,97.3
15-06-2010,512369,ENNORE,HALDIA COKE AND CHEMICALS LIMITED,P,2267000,97.3
18-06-2010,532356,TRIVENI,TOFSL TRADING & INVESTMENTS LTD,P,849997,99
18-06-2010,532356,TRIVENI,RATI SAWHNEY,S,849997,99
18-06-2010,532356,TRIVENI,RATI SAWHNEY,S,519998,99
18-06-2010,532356,TRIVENI,THE ENGINEERING & TECHNICAL SERVICES LTD,P,519998,99
18-06-2010,500209,INFY,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,109000,2810
18-06-2010,500209,INFY,THE ROYAL BANK OF SCOTLAND N.V.,P,109000,2810
18-06-2010,500010,HDFC,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,52941,2920
18-06-2010,500010,HDFC,THE ROYAL BANK OF SCOTLAND N.V.,P,52941,2920
23-06-2010,531739,GENNEX,TARVINDERSINGH KAPOOR,S,840000,1.52
23-06-2010,531739,GENNEX,GANESH VISUAL AID PRIVATE LTD,P,840000,1.52
23-06-2010,512369,ENNORE,HALDIA COKE AND CHEMICALS LIMITED,P,697000,99.5
23-06-2010,512369,ENNORE,SHRIRAM AUTO FINANCE,S,697000,99.5
28-06-2010,513597,SURANAIND,GITA MAHESH,S,200000,299.75
28-06-2010,513597,SURANAIND,ITF MAURITIUS,P,200000,299.75
12-07-2010,532519,JKSUGAR-$,BENGAL & ASSAM COMPANY LIMITED,S,530000,24.75
12-07-2010,532519,JKSUGAR-$,HABRAS INTERNATIONAL,P,530000,24.75
15-07-2010,513597,SURANAIND,DHANESH MAHESH KUMAR,S,605000,300
15-07-2010,513597,SURANAIND,VCM LTD MAURITIUS,P,605000,300
15-07-2010,513597,SURANAIND,GITA MAHESH,S,395000,303
15-07-2010,513597,SURANAIND,VCM LTD MAURITIUS,P,395000,303
16-07-2010,502219,BORORENEW,LOTUS GLOBAL  INVESTMENTS LIMITED,S,160000,639.65
16-07-2010,502219,BORORENEW,CRESTA FUND LTD,P,160000,639.65
28-07-2010,526512,INTLNKP,ANG CAPITAL SERVICES PRIVATE LIMITED,P,500000,76.5
28-07-2010,526512,INTLNKP,ANIL MISHRA,S,500000,76.5
29-07-2010,524084,MONSANTO,BRETCO HOLDINGS (MAURITIUS) LTD,S,575000,1662
29-07-2010,524084,MONSANTO,MONSANTO HOLDINGS PRIVATE LIMITED,P,575000,1662
18-08-2010,532114,AREALTY,KDS CORPORATION PVT LTD,P,2334335,13.6
18-08-2010,532114,AREALTY,MANBHAVAN BUILDWELL P LTD,S,2334335,13.6
19-08-2010,531901,STERWEB,MANOJ  KASLIWAL,P,1608964,2.27
19-08-2010,531901,STERWEB,KAMLESH  NAHAR,S,1608964,2.27
23-08-2010,533221,AHLWEST,DSO LIMITED,P,2480075,315
23-08-2010,533221,AHLWEST,YANS ENTERPRISES (HK) LIMITED,S,2480075,315
23-08-2010,533227,AHLEAST,YANS ENTERPRISES (HK) LIMITED,S,2480075,395
23-08-2010,533227,AHLEAST,SARAF INDUSTRIES LIMITED,P,2480075,395
23-08-2010,533227,AHLEAST,SARAF INDUSTRIES LIMITED,P,1667640,395
23-08-2010,533227,AHLEAST,DSO LIMITED,S,1667640,395
23-08-2010,500023,ASIANHOTNR,YANS ENTERPRISES (HK) LIMITED,P,1667640,450
23-08-2010,500023,ASIANHOTNR,DSO LIMITED,S,1667640,450
23-08-2010,533221,AHLWEST,DSO LIMITED,P,1189165,315
23-08-2010,500023,ASIANHOTNR,SARAF INDUSTRIES LIMITED,S,1189165,450
23-08-2010,500023,ASIANHOTNR,YANS ENTERPRISES (HK) LIMITED,P,1189165,450
23-08-2010,533221,AHLWEST,SARAF INDUSTRIES LIMITED,S,1189165,315
23-08-2010,500023,ASIANHOTNR,FOREX FINANCE LIMITED,S,540328,468
23-08-2010,533221,AHLWEST,SUSHIL KUMAR GUPTA,P,368200,315
23-08-2010,533221,AHLWEST,FOREX FINANCE LIMITED,S,368200,315
23-08-2010,533227,AHLEAST,FOREX FINANCE LIMITED,P,315000,395
23-08-2010,533227,AHLEAST,ASIAN HOLDING (P) LTD,S,315000,395
23-08-2010,533227,AHLEAST,FOREX FINANCE LIMITED,P,299100,418
23-08-2010,533227,AHLEAST,SUSHIL KUMAR GUPTA,S,299100,418
23-08-2010,500023,ASIANHOTNR,SUSHIL KUMAR GUPTA,S,299100,476
23-08-2010,500023,ASIANHOTNR,SHIV KUMAR JATIA,P,299100,476
23-08-2010,500023,ASIANHOTNR,SHIV KUMAR JATIA,P,270164,468
23-08-2010,500023,ASIANHOTNR,ASIAN HOLDING (P) LTD,P,270164,468
23-08-2010,533221,AHLWEST,SUSHIL KUMAR GUPTA,P,266394,315
23-08-2010,533227,AHLEAST,SHIV KUMAR JATIA,S,266394,398
23-08-2010,533227,AHLEAST,FOREX FINANCE LIMITED,P,266394,398
23-08-2010,533221,AHLWEST,SHIV KUMAR JATIA,S,266394,315
23-08-2010,533221,AHLWEST,FOREX FINANCE LIMITED,S,172128,315
23-08-2010,533221,AHLWEST,CHAMAN LAL GUPTA & SONS,P,172128,315
25-08-2010,500302,PEL,PHL HOLDING PVT LTD,S,10000000,525
25-08-2010,500302,PEL,PARAMOUNT PHARMA PVT LTD,P,10000000,525
26-08-2010,500302,PEL,PHL HOLDINGS PRIVATE LIMITED,S,10000000,501
26-08-2010,500302,PEL,PARAMOUNT PHARMA PRIVATE LIMITED,P,10000000,501
26-08-2010,533227,AHLEAST,FOREX FINANCE LIMITED,P,1706250,352
26-08-2010,533227,AHLEAST,SARAF INDUSTRIES LIMITED,S,1706250,352
26-08-2010,533221,AHLWEST,CHAMAN LAL GUPTA & SONS,P,315000,311
26-08-2010,533221,AHLWEST,ASIAN HOLDING (P) LTD,S,315000,311
27-08-2010,500302,PEL,PHL HOLDINGS PRIVATE LIMITED,S,10000000,499
27-08-2010,500302,PEL,PARAMOUNT PHARMA PRIVATE LIMITED,P,10000000,499
27-08-2010,511557,PROFINC,RAJAN   SEHGAL,S,671100,11.66
27-08-2010,511557,PROFINC,TRIYAMB SECURITIES PRIVATE LIMITED,P,671100,11.66
27-08-2010,532397,KONNDOR,PRAMOD PESTICIDES PVT LTD,S,581538,12.25
27-08-2010,532397,KONNDOR,DEVKANT SYNTHETICS INDIA PVT.,P,581538,12.25
27-08-2010,532977,BAJAJ-AUTO,NIRAVNAYAN BAJAJ,S,140000,2810
27-08-2010,532977,BAJAJ-AUTO,NIRAJKUMAR RAMKRISHNAJI BAJAJ,P,140000,2810
27-08-2010,532977,BAJAJ-AUTO,BAJAJ SEVASHARM PVT LTD,P,97400,2810
27-08-2010,532977,BAJAJ-AUTO,BACHHRAJ TRADING COMPANY,S,97400,2810
27-08-2010,532977,BAJAJ-AUTO,NIRAJKUMAR BAJAJ (HUF),P,50000,2815
27-08-2010,532977,BAJAJ-AUTO,NIRAVNAYAN BAJAJ,S,50000,2815
27-08-2010,532977,BAJAJ-AUTO,KRITI  BAJAJ,S,33000,2790
27-08-2010,532977,BAJAJ-AUTO,NIRAJKUMAR RAMKRISHNAJI BAJAJ,P,33000,2790
27-08-2010,532977,BAJAJ-AUTO,SANRAJ NAYAN INVESTMENTS PVT.LTD.,P,30000,2810
27-08-2010,532977,BAJAJ-AUTO,BACHHRAJ TRADING COMPANY,S,30000,2810
27-08-2010,532977,BAJAJ-AUTO,BACHHRAJ TRADING COMPANY,S,19500,2810
27-08-2010,532977,BAJAJ-AUTO,JAMNALAL SONS PRIVATE LIMITED,P,19500,2810
27-08-2010,532977,BAJAJ-AUTO,BACHHRAJ TRADING COMPANY,S,18500,2810
27-08-2010,532977,BAJAJ-AUTO,SHISHIR HOLDINGS PVT.LTD.,P,18500,2810
30-08-2010,500302,PEL,PHL HOLDINGS PRIVATE LIMITED,S,10000000,491
30-08-2010,500302,PEL,PARAMOUNT PHARMA PRIVATE LIMITED,P,10000000,491
30-08-2010,532425,GENUSPRIME,CHANDRA KUMAR JAIN,S,6359722,6.41
30-08-2010,532425,GENUSPRIME,GENUS PAPER PRODUCTS LIMITED,P,6359722,6.41
30-08-2010,532425,GENUSPRIME,GENUS PAPER PRODUCTS LIMITED,P,1663104,6.42
30-08-2010,532425,GENUSPRIME,GULSHAN HOLDINGS PVT. LTD.,S,1663104,6.42
30-08-2010,514470,WINSOMTX,DEEPAK PATWARI HUF,S,1000000,5.65
30-08-2010,514470,WINSOMTX,KAILASHPATI VINIMAY PVT LTD,P,1000000,5.65
30-08-2010,532342,COMMEXTECH,INDIA MAX INVESTMENT FUND LIMITED,S,1000000,32.5
30-08-2010,532342,COMMEXTECH,TAIB BANK E C,P,1000000,32.5
30-08-2010,514470,WINSOMTX,KAILASHPATI VINIMAY PVT LTD,P,500000,5.65
30-08-2010,514470,WINSOMTX,BABITA AGRAWAL,S,500000,5.65
31-08-2010,500302,PEL,PHL HOLDINGS PRIVATE LIMITED,S,9000000,488
31-08-2010,500302,PEL,BMK LABORATORIES PRIVATE LIMITED,P,9000000,488
